31868	𝕄𝔼𝕊 𝔸𝕄𝕀𝕋𝕀É𝕊 𝔸𝕌 ℙ𝔼ℝ𝔼 É𝕋𝔼ℝℕ𝔼𝕃
60294	𝕍𝔸 ℝ𝔼𝕋ℝ𝕆𝕌𝕍𝔼ℝ 𝕃𝔼 𝔹𝕃𝔸ℕℂℍ𝔼𝕋
60801	ℙ𝔼𝕋𝕀𝕋𝔼 𝕀𝕄𝔹Éℂ𝕀𝕃𝔼 ! ℂ'𝔼𝕊𝕋 𝕋ℝ𝕆ℙ 𝔹𝔼𝕋𝔼
21181	ℚ𝕌𝕀 𝕋𝔼 𝕄𝔼ℕ𝔼 𝔾ℝ𝔸ℕ𝔻 𝕋ℝ𝔸𝕀ℕ 𝔸𝕌𝕏 𝔸𝕊𝕋𝕀ℂ𝕆𝕋𝕊
19228	𝔸ℍ ! ℕ𝕀ℚ𝕌𝔼𝕋𝕋𝔼 ℕ𝔼 𝕊'𝔼𝕄𝔹𝔼𝕋𝔼 ℙ𝔸𝕊
64973	𝕃𝔼 𝔹𝔼𝔻𝔼𝔸𝕌 𝕃'𝔼𝕄𝕄𝔸ℕℂℍ𝔼 𝔻𝔸ℕ𝕊 𝕃𝔼𝕊 𝔾ℝ𝔸ℕ𝔻𝔼𝕊 𝕃𝔸ℝ𝔾𝔼𝕌ℝ𝕊
46745	𝔸𝕍𝔼ℂ 𝕃𝔸 𝔽𝔼𝕄𝕄𝔼 𝔸 𝕍𝕆ℝℤ𝔼𝕋
18153	𝕋𝕌 𝔸𝕊 𝕌ℕ ℂ𝔸ℕℂ𝔼ℝ 𝔻𝕌 𝔽𝕆𝕀𝔼 ℂℝ𝕆ℚ𝕌𝕀𝔾ℕ𝕆𝕃𝔼𝕋
49693	ℍ𝕆ℕℕ𝔼𝕋𝔼, ℂ'𝔼𝕊𝕋 𝔸 𝕊𝔼 𝕋𝕆ℝ𝔻ℝ𝔼 !
44215	𝕋𝕌 ℂ𝕆𝕌ℝ𝕊 𝕃𝔸 𝔾𝕌𝔼𝕌𝕊𝔼
46371	ℂ𝕆𝕄𝕄𝔼 ℂ𝔸 𝕊𝔼 𝕋ℝ𝕆𝕌𝕍𝔼
40917	ℕ𝕆𝕌𝕍𝔼𝔸𝕌𝕋É 𝔻𝔼 𝕃𝔸 ℂ𝕆ℂ𝕆, 𝔼𝕋 ℂ𝔼 ℚ𝕌𝕀 ℙ𝕆𝕌𝕍𝔸𝕀𝕋 𝕊'𝔼ℕ𝕊𝕌𝕀𝕍ℝ𝔼
14826	𝕋𝕌 𝕋𝔼 𝔽𝔸𝕀𝕊 𝔻𝔼 𝕃𝔸 𝕄𝕆𝕌𝕊𝕊𝔼 ℙ𝕆𝕌ℝ 𝕌ℕ𝔼 𝔾𝔸ℝℂ𝔼
38183	𝕃𝔼𝕊 𝕄Éℂℍ𝔸ℕ𝕋𝕊 𝕊𝔼 𝕊𝕆ℕ𝕋 ℝÉ𝕁𝕆𝕌𝕀𝕊 𝕋ℝ𝕆ℙ 𝕍𝕀𝕋𝔼
47392	ℂ'𝔼𝕊𝕋 𝕃𝔸 𝔽𝕀𝕃𝕃𝔼 𝔻'𝕌ℕ𝔼 ℙ𝕀ℚ𝕌𝔼𝕌𝕊𝔼 𝔼ℕ 𝔹𝕆𝕋𝕋𝕀ℕ𝔼𝕊, 𝕄𝕆ℝ𝕋𝔼 𝔻'𝕌ℕ ℂ𝔸ℕℂ𝔼ℝ
21223	𝕃𝔸 𝔹𝕌𝕋𝕋𝔼 𝕄𝕆ℕ𝕋𝕄𝔸ℝ𝕋ℝ𝔼 𝕋𝔼 ℂ𝔸ℂℍ𝔼 𝕃𝔼 ℂ𝕆𝕃𝕃𝔼𝔾𝔼 𝔻𝔼 𝔽ℝ𝔸ℕℂ𝔼
46553	𝕀𝕃 𝕃𝕌𝕀 𝔽𝔸𝕌𝕋 𝔻𝕌 ℝ𝔸𝕀𝔻𝔼
14571	𝕋𝕆ℕ ℙ𝔼ℝ𝔼, ℂ𝔼 𝕋ℝ𝔸𝔽𝕀ℚ𝕌𝔸ℕ𝕋 𝕀𝕄𝕄𝕆ℕ𝔻𝔼
11815	𝕍𝕀𝔼𝕌𝕏 ℂ𝔸𝔻𝔸𝕍ℝ𝔼
27254	𝕋𝔸ℕ𝕋 ℚ𝕌𝔼 𝕍𝕆𝕌𝕊 ℕ'𝔸𝕌ℝ𝔼ℤ ℙ𝔸𝕊 𝔼𝕏ℙ𝕌𝕃𝕊É 𝔾𝔼ℝ𝕄𝔸𝕀ℕ 𝕃𝔼 ℙ𝕆𝕌ℝℝ𝕀𝕊𝕊𝔼𝕌ℝ
18698	𝔼𝕋 𝕁𝔼 𝔻𝕀ℝ𝔸𝕀 𝕋𝕆𝕌𝕋
13791	𝕄𝔸ℝ𝕀𝔼 ℂ𝕆ℝ𝔹𝕀ℕ 𝔼𝕋 𝕃𝔼 ℂ𝕆ℝ𝔹𝔼𝔸𝕌
14687	𝕋𝕌 ℕ'𝔸𝕊 𝕁𝔸𝕄𝔸𝕀𝕊 É𝕋É ℚ𝕌'𝕌ℕ𝔼 ℝ𝕆𝕌𝕃𝕌ℝ𝔼
24949	𝕍𝕆𝕋ℝ𝔼 𝔽ℝ𝔼ℝ𝔼 𝔼ℕ 𝕁É𝕊𝕌𝕊⌁ℂℍℝ𝕀𝕊𝕋, 𝕃𝔼 ℂ𝕆ℝ𝔹𝔼𝔸𝕌
13004	𝔼ℕ ℚ𝕌𝔼𝕋𝔼 𝔻𝔼 𝕋𝕆𝕌𝕊 𝕃𝔼𝕊 𝕍𝕀ℂ𝔼𝕊
7751	𝔹𝔸ℍ ! 𝔼ℕ𝕋ℝ𝔼 ℂ𝕆ℙ𝔸𝕀ℕ𝕊
62404	𝔹ℝ𝕌𝕋𝔼, 𝕍𝔸 ! 𝔹𝕆𝕃ℂℍ𝔼𝕍𝕀𝕂
9776	𝕌ℕ𝔼 𝔹𝕆ℕℕ𝔼 ℙ𝕀ℙ𝔼 ! 𝕀𝕃 ℕ'𝕐 𝔸 𝔼ℕℂ𝕆ℝ𝔼 ℚ𝕌𝔼 ℂ𝔸
25491	ℙ𝕌𝕀𝕊ℚ𝕌𝔼 𝕄∘ 𝕃𝔼 ℂ𝕌ℝÉ 𝕊𝔼𝕄𝔹𝕃𝔼 𝕃𝔼 𝕃𝕌𝕀 ℙ𝔸ℝ𝔻𝕆ℕℕ𝔼ℝ
23484	𝔼𝕃𝕃𝔼 𝔼𝕏𝕀𝔾𝔼𝔸, ℙ𝕆𝕌ℝ 𝕊𝔼 𝕋𝔼ℕ𝕀ℝ 𝕋ℝ𝔸ℕℚ𝕌𝕀𝕃𝕃𝔼, 𝕌ℕ𝔼 𝕊𝕆𝕄𝕄𝔼 Éℕ𝕆ℝ𝕄𝔼
22200	𝕋𝕆𝕌𝕋𝔼𝕊 𝕃𝔼𝕊 𝕀ℕ𝕀ℚ𝕌𝕀𝕋É𝕊 𝔻𝔼 ℂ𝔼𝕋𝕋𝔼 𝕍𝕀𝕃𝕃𝔼 ℙ𝔼𝕊𝕋𝔼𝕌𝕊𝔼 𝕊𝔼ℝ𝕆ℕ𝕋 ℝÉ𝕍É𝕃É𝔼𝕊
47433	𝔸 ℂ𝕀ℕℚ𝕌𝔸ℕ𝕋𝔼 𝔸ℕ𝕊, 𝕋𝕌 ℕ'𝔸𝕊 ℚ𝕌'𝕌ℕ 𝔹𝕌𝕋 : 𝔼ℕ ℙ𝔸ℝ𝔸𝕀𝕋ℝ𝔼 𝕋ℝ𝔼ℕ𝕋𝔼
9671	𝕃𝔸 𝕊𝕆𝕌𝕄𝕀𝕊𝕊𝕀𝕆ℕ 𝔻𝕌 𝟙𝟝 𝕁𝔸ℕ𝕍𝕀𝔼ℝ ℙ𝕆𝕌ℝ 𝕊𝕆ℕ 𝔸𝕄𝕀 𝔾ℝ𝕀𝕃𝕃𝕆𝕋
62557	ℙ𝕆ℕ𝔼𝕋𝕋𝔼 ℕ𝔼 𝔻É𝕋𝔼𝕊𝕋𝔼 ℙ𝔸𝕊 𝕃𝔸 ℂℝ𝔸𝕍𝔸ℂℍ𝔼
5871	𝕃𝔸 𝕍𝕀𝔼ℝ𝔾𝔼 𝔽𝕆𝕃𝕃𝔼, 𝕀ℕ𝕋ℝ𝕆𝔻𝕌ℂ𝕋𝕀𝕆ℕ 𝔸 𝕃𝔸 𝕄𝔸ℝℂℍ𝔼 ℕ𝕌ℙ𝕋𝕀𝔸𝕃𝔼, 𝕄𝕌𝕊𝕀ℚ𝕌𝔼 𝔻'ℍ𝔼ℕℝ𝕐 𝔹𝔸𝕋𝔸𝕀𝕃𝕃𝔼
29898	ℚ𝕌𝔼 𝕁𝔼 ℝ𝔼ℙℝ𝔼ℕ𝔻𝕊 𝕄𝔸 ℂ𝔸𝕄ℙ𝔸𝔾ℕ𝔼 𝔻'𝔸𝕊𝕊𝔸𝕀ℕ𝕀𝕊𝕊𝔼𝕄𝔼ℕ𝕋
15182	𝔹𝕆ℕℕ𝔼𝕍𝕀𝔼, 𝕃𝔸 ℂℝ𝔸ℙ𝕌𝕃𝔼
29355	𝔸𝕌 ℙℝ𝕀𝕏 𝔻𝔼 𝕊𝔸 𝔻𝕆𝕋, 𝔼𝕃𝕃𝔼 𝔸𝕌ℝ𝔸𝕀𝕋 𝔸𝕌𝕊𝕊𝕀 𝔹𝕀𝔼ℕ ℙ𝕌 𝔸𝕍𝕆𝕀ℝ 𝕌ℕ 𝔻𝕌ℂ
22162	𝕁𝔼 𝕍𝔸𝕀𝕊 ℂ𝔸𝕊𝕊𝔼ℝ 𝕃𝔼 𝕄𝕆ℝℂ𝔼𝔸𝕌
5973	 
17094	𝕌ℕ 𝔼ℕ𝔽𝔸ℕ𝕋∘∘∘ 𝔻𝔼 ℚ𝕌𝔼𝕃 ℙ𝔼ℝ𝔼 ?
9777	𝕌ℕ𝔼 𝔹𝕆ℕℕ𝔼 ℙ𝕀ℙ𝔼 ! 𝕀𝕃 ℕ'𝕐 𝔸 𝔼ℕℂ𝕆ℝ𝔼 ℚ𝕌𝔼 ℂ𝔸
8364	𝔼𝕃𝕃𝔼 𝔻𝕆𝕀𝕋 𝔸𝕍𝕆𝕀ℝ ℝ𝔼ℂ𝕌 𝕊𝔸 𝔻ℝ𝕆𝔾𝕌𝔼
38897	𝕍𝕀𝔼𝕀𝕃𝕃𝔼 ℍ𝕌𝕀𝕋ℝ𝔼
21426	ℚ𝕌'𝔼𝕊𝕋⌁ℂ𝔼 ℚ𝕌'𝕀𝕃 𝔽𝔸𝕀𝕋 𝕃𝔸 ?
23505	ℂ𝕆ℕ𝕋𝕀ℕ𝕌𝔼 À ℙ𝔸𝕊𝕊𝔼ℝ 𝔻𝔼𝕊 ℍ𝔼𝕌ℝ𝔼𝕊
52839	𝕃𝕌ℂ𝕀𝔼ℕ 𝔸𝕌𝕊𝕊𝕀, ℕ𝔸𝕋𝕌ℝ𝔼𝕃𝕃𝔼𝕄𝔼ℕ𝕋
12012	𝕃𝔼 ℙ𝕃𝔸𝕀𝕊𝕀ℝ ?∘∘∘ 𝕆𝕌𝕀, 𝕃𝔼 ℂ𝕌𝕃
17876	𝕃𝔼 𝕁𝕆𝕃𝕀 𝕄𝕆𝕌ℂℍ𝕆𝕀ℝ
10999	𝕋𝕌 ℕ𝔼 𝕍𝕆𝕀𝕊 ℙ𝔸𝕊 𝕃𝔼 𝕄𝔸ℕ𝔼𝔾𝔼 𝔻𝔼 𝔾𝔼ℝ𝕄𝔸𝕀ℕ
38194	𝕃𝔸 𝔹𝕌𝕋𝕋𝔼 𝕄𝕆ℕ𝕋𝕄𝔸ℝ𝕋ℝ𝔼 𝕋𝔼 ℂ𝔸ℂℍ𝔼 𝕃𝔼 ℂ𝕆𝕃𝕃𝔼𝔾𝔼 𝔻𝔼 𝔽ℝ𝔸ℕℂ𝔼
29278	ℍ𝕌𝕀𝕋 𝕁𝕆𝕌ℝ𝕊 ℙ𝕃𝕌𝕊 𝕋𝕆𝕋, ℍ𝕌𝕀𝕋 𝕁𝕆𝕌ℝ𝕊 ℙ𝕃𝕌𝕊 𝕋𝔸ℝ𝔻
12013	𝕃𝔼 ℙ𝕃𝔸𝕀𝕊𝕀ℝ ?∘∘∘ 𝕆𝕌𝕀, 𝕃𝔼 ℂ𝕌𝕃
7108	𝕃𝔼𝕊 ℂℍ𝔼𝕍𝔼𝕌𝕏 ℂ𝕆𝕌ℝ𝕋𝕊, ℂ'𝔼𝕊𝕋 𝔹𝕆ℕ ℙ𝕆𝕌ℝ 𝕃𝔼𝕊 𝔾𝔸ℝℂ𝕆ℕ𝕊
22362	𝕋𝔸ℕ𝕋 ℚ𝕌𝔼 𝕍𝕆𝕌𝕊 ℕ'𝔸𝕌ℝ𝔼ℤ ℙ𝔸𝕊 𝔼𝕏ℙ𝕌𝕃𝕊É 𝔻𝔼 𝕍𝕆𝕊 ℝ𝔼𝕄ℙ𝔸ℝ𝕋𝕊 𝔾𝔼ℝ𝕄𝔸𝕀ℕ 𝕃𝔼 ℙ𝕆𝕌ℝℝ𝕀𝕊𝕊𝔼𝕌ℝ
31721	𝕀𝕃 𝕐 𝔸 𝔻𝔼𝕌𝕏 𝔹𝕆𝕌𝕋𝔼𝕀𝕃𝕃𝔼𝕊 ℚ𝕌𝕀 𝕋'𝔸𝕋𝕋𝔼ℕ𝔻𝔼ℕ𝕋
39434	𝕄𝔼𝕊 ℂℍ𝔼ℝ𝕊 𝔽ℝ𝔼ℝ𝔼𝕊
41097	𝕋𝕆𝕌𝕋 ℂ𝔼𝕃𝔸 𝔼𝕊𝕋 𝔽𝕀ℕ𝕀, 𝔼ℕ𝕋𝔼ℝℝÉ, 𝔸𝕍𝔼ℂ 𝕊𝔸 𝕍𝕀𝔼 𝔻𝔼 𝔾𝔸ℝℂ𝕆ℕ
20748	𝕄𝕌𝕊𝕀ℚ𝕌𝔼 𝔻𝔼 ℂℍ𝔸𝕄𝔹ℝ𝔼, 𝕁𝔼 𝕍𝕆𝕀𝕊 ℂ𝔸 𝔻'𝕀ℂ𝕀
1313	𝕃𝔼 𝟙𝟛 ℕ'𝔸 ℙ𝔸𝕊 𝕍𝕆𝕃É 𝕊𝕆ℕ 𝕊𝕆ℝ𝕋
31313	𝕃'𝔸𝕄𝔸ℕ𝕋 𝔻𝔼 𝕃𝔸 𝕃𝔸𝕌ℝ𝔸 𝔼𝕋 𝔻𝔼 𝕃𝔸 𝔻𝔼ℕ𝕀𝕊𝔼
6926	𝕆ℕ 𝕍𝕆𝕌𝔻ℝ𝔸𝕀𝕋 𝔼ℕ 𝕊𝕆ℝ𝕋𝕀ℝ∘ 𝕆ℕ ℕ𝔼 ℙ𝔼𝕌𝕋 ℙ𝔸𝕊 ! 𝔸𝕃𝕆ℝ𝕊 𝕆ℕ 𝕊'𝕐 ℝ𝕆𝕌𝕃𝔼
23639	𝕋𝕌 ℕ'𝔸𝕊 ℙ𝔸𝕊 ℍ𝕆ℝℝ𝔼𝕌ℝ 𝔻𝔼 ℂ𝔼𝕊 𝕄𝔸ℂℍ𝕀ℕ𝕊⌁𝕃𝔸
28778	ℂ𝔸 𝕋𝔼 ℂ𝕆ℕℕ𝔸𝕀𝕋
28047	𝕁'𝔸𝕀 𝕃'𝕆𝔼𝕀𝕃 𝔸𝕄Éℝ𝕀ℂ𝔸𝕀ℕ
10782	𝔻𝔼𝕄𝔸ℕ𝔻𝔼⌁𝕃𝕌𝕀 𝔻𝕆ℕℂ ℂ𝕆𝕄𝕄𝔼ℕ𝕋 𝕀𝕃 𝔸 𝕆𝔹𝕋𝔼ℕ𝕌
16244	𝕃𝔼 𝔽𝕀𝕃𝕊 ℙ𝔼𝕌𝕋 ℙ𝔸𝕊 ℂ𝕆ℕ𝕋𝕀ℕ𝕌𝔼ℝ, 𝕀𝕃 𝔼𝕊𝕋 𝕌𝕊É, 𝕀𝕃 𝕍𝕆𝕄𝕀𝕋 𝕃𝔼 𝕊𝔸ℕ𝔾
44921	𝕋𝕌 ℕ'𝔸𝕊 𝕁𝔸𝕄𝔸𝕀𝕊 É𝕋É ℚ𝕌'𝕌ℕ𝔼 ℝ𝕆𝕌𝕃𝕌ℝ𝔼
46509	𝕌ℕ 𝔼ℕ𝔽𝔸ℕ𝕋∘∘∘ 𝔻𝔼 ℚ𝕌𝔼𝕃 ℙ𝔼ℝ𝔼 ?
36333	𝕀𝕃 ℕ'𝕐 𝔸 ℚ𝕌𝔼 ℂ𝔼𝕃𝔸 ℚ𝕌𝕀 𝕄𝔸ℕℚ𝕌𝔼, 𝔸 𝕊𝔸𝕀ℕ𝕋⌁ℝ𝕆𝔹𝕀ℕ∘∘∘
37396	𝕄𝔸𝕀𝕊 ℙℝ𝔼ℕ𝔻𝕊 𝔾𝔸ℝ𝔻𝔼
15794	𝔽𝕆ℕ𝕋 𝔻𝔼𝕌𝕏
15318	𝔾𝔼ℝ𝕄𝔸𝕀ℕ 𝕊𝔼 ℙ𝔸𝕐𝔼 𝕋𝔸 ℙ𝔸𝕌𝕍ℝ𝔼 𝔹𝕆𝔹𝕀ℕ𝔼 𝔻𝔼 ℂℝ𝔼𝕍𝔸ℝ𝔻
9561	𝕌ℕ 𝕁𝕆𝕃𝕀 𝕄𝕆ℕ𝕊𝕀𝔼𝕌ℝ, 𝕍𝕆𝕋ℝ𝔼 𝔻𝕆ℂ𝕋𝔼𝕌ℝ 𝔾𝔼ℝ𝕄𝔸𝕀ℕ
1654	ℚ𝕌𝕀 𝔻𝔼𝕊ℍ𝕆ℕ𝕆ℝ𝔼 𝕋𝕆ℕ ℍ𝕆ℙ𝕀𝕋𝔸𝕃
30862	𝕋𝕌 ℕ'𝔸𝕊 𝕁𝔸𝕄𝔸𝕀𝕊 É𝕋É ℚ𝕌'𝕌ℕ𝔼 ℝ𝕆𝕌𝕃𝕌ℝ𝔼
44859	𝕋𝕌 𝔽𝔸𝕀𝕊 𝕋𝔸 𝕊𝕆ℙℍ𝕀𝔼
58307	𝕀𝕃 ℝ𝔼ℕ𝕋ℝ𝔼 ℕ𝕆𝕀ℝ ℂ𝕆𝕄𝕄𝔼 𝕃𝔼𝕊 ℂ𝕆𝕌𝕀𝕃𝕃𝔼𝕊 𝔸 𝕋𝔸𝕌ℙ𝕀ℕ
11735	𝔻𝔸ℕ𝕊 𝕋𝔸 𝕄𝔸𝕃𝕊𝔸𝕀ℕ𝔼 ℂ𝕌ℝ𝕀𝕆𝕊𝕀𝕋É 𝔻𝔼 ℚ𝕌𝔸ℝ𝕋⌁𝔻𝔼⌁𝕍𝕀𝔼ℝ𝔾𝔼
33971	𝔸ℍ ! ℕ𝕀ℚ𝕌𝔼𝕋𝕋𝔼 ℕ𝔼 𝕊'𝔼𝕄𝔹𝔼𝕋𝔼 ℙ𝔸𝕊
27880	𝔼ℕℂ𝕆ℝ𝔼 𝕌ℕ𝔼 𝔸𝕄𝕀𝔼 𝔻𝕌 𝔾𝔼ℕℝ𝔼 𝕍𝕀𝔾ℕ𝔸𝔹𝕆𝕊
51492	𝕊𝕆𝕌𝕊⌁ℙℝÉ𝔽𝔼𝕋 𝔻𝔼 𝕄𝔼𝕊 𝔻𝔼𝕌𝕏
17262	𝕄𝔸ℝ𝕀É𝔼, 𝔹𝔸ℝ𝕆ℕℕ𝔼, 𝔼𝕋 ℙ𝕃𝕌𝕊 𝔻'𝕌ℕ 𝕄𝕀𝕃𝕃𝕀𝕆ℕ 𝔻𝔼 ℝ𝔼ℕ𝕋𝔼𝕊
35699	𝕄𝔸ℝ𝕀𝔼 ℂ𝕆ℝ𝔹𝕀ℕ 𝔼𝕋 𝕃𝔼 ℂ𝕆ℝ𝔹𝔼𝔸𝕌
19409	𝕋𝕌 𝔼ℕ 𝔸𝕌ℝ𝔸𝕊 𝔹𝔼𝕊𝕆𝕀ℕ 𝕊𝕀 𝕋𝔸 𝔽𝕀𝕃𝕃𝔼 𝕁𝔼𝔸ℕℕ𝔼𝕋𝕋𝔼
29092	𝕃𝔼 ℙ𝕃𝔸𝕀𝕊𝕀ℝ ?∘∘∘ 𝕆𝕌𝕀, 𝕃𝔼 ℂ𝕌𝕃
42798	𝕋𝕆𝕌𝕋𝔼 ℙ𝔼𝕀ℕ𝔼 𝕄𝔼ℝ𝕀𝕋𝔼 𝕊𝔸𝕃𝔸𝕀ℝ𝔼
61222	𝕃'𝔸𝕃ℂ𝕆𝕆𝕃 𝕋𝔼 𝕋ℝ𝕆𝕌𝔹𝕃𝔼 𝕃𝔸 𝕍𝕌𝔼
25548	𝕃𝔼𝕊 ℂℍ𝔼𝕍𝔼𝕌𝕏 ℂ𝕆𝕌ℝ𝕋𝕊, ℂ'𝔼𝕊𝕋 𝔹𝕆ℕ ℙ𝕆𝕌ℝ 𝕃𝔼𝕊 𝔾𝔸ℝℂ𝕆ℕ𝕊
70452	𝕋𝕌 𝔸𝕍𝕆𝕌𝔼𝕊, ℍ𝔼𝕀ℕ ?∘∘∘ 𝕁𝔼 𝕃𝔼 𝕊𝔸𝕍𝔸𝕀𝕊